-2.239000082015991,-1.4530999660491943
-2.276900053024292,-1.4472999572753906
-2.303499937057495,-1.437399983406067
-2.287899971008301,-1.444100022315979
-2.259000062942505,-1.4529999494552612
-2.292799949645996,-1.4434000253677368
-2.3020999431610107,-1.4424999952316284
-2.309299945831299,-1.437399983406067
-2.3289999961853027,-1.4280999898910522
-2.317199945449829,-1.4306000471115112
-2.3150999546051025,-1.431399941444397
-2.296999931335449,-1.4429999589920044
-2.318700075149536,-1.4282000064849854
-2.2297000885009766,-1.457900047302246
-2.2702999114990234,-1.451200008392334
-2.333400011062622,-1.4230999946594238
-2.348299980163574,-1.4163000583648682
-2.346299886703491,-1.4132000207901
-2.321199893951416,-1.4335999488830566
-2.353100061416626,-1.4133000373840332
-2.321199893951416,-1.4335999488830566
-2.328200101852417,-1.4271999597549438
-2.329200029373169,-1.4214999675750732
-2.349100112915039,-1.4134000539779663
-2.2607998847961426,-1.454699993133545
-2.2827999591827393,-1.4479999542236328
-2.316499948501587,-1.4335999488830566
-2.2607998847961426,-1.454699993133545
-2.334399938583374,-1.4270999431610107
-2.3220999240875244,-1.4337999820709229
-2.3968000411987305,-1.3841999769210815
-2.3840999603271484,-1.3942999839782715
-2.390000104904175,-1.3931000232696533
-2.367500066757202,-1.4041999578475952
-2.406100034713745,-1.392699956893921
-2.382499933242798,-1.403499960899353
-2.382499933242798,-1.403499960899353
-2.406100034713745,-1.392699956893921
-2.4267001152038574,-1.3538000583648682
-2.4577999114990234,-1.2733999490737915
-2.3150999546051025,-1.431399941444397
-2.4305999279022217,-1.336400032043457
-2.444999933242798,-1.3037999868392944
-2.4625000953674316,-1.2556999921798706
-2.374500036239624,-1.4081000089645386
-2.4305999279022217,-1.336400032043457
-2.239000082015991,-1.4530999660491943
-2.3847999572753906,-1.396299958229065
-2.408099889755249,-1.3880000114440918
-2.3965001106262207,-1.381100058555603
-2.4305999279022217,-1.336400032043457
-2.366499900817871,-1.4108999967575073
-2.3926000595092773,-1.3964999914169312
-2.3929998874664307,-1.3983999490737915
-2.4247000217437744,-1.3479000329971313
-2.446899890899658,-1.298699975013733
-2.5220000743865967,-1.1818000078201294
-2.400399923324585,-1.3904999494552612
-2.4321999549865723,-1.3372999429702759
-2.4577999114990234,-1.2733999490737915
-2.2297000885009766,-1.457900047302246
-2.533099889755249,-1.1726000308990479
-2.4170000553131104,-1.3802000284194946
-2.4144999980926514,-1.3758000135421753
-2.4321999549865723,-1.3372999429702759
-2.4879000186920166,-1.2086999416351318
-2.469899892807007,-1.2446000576019287
-2.444999933242798,-1.3037999868392944
-2.5172998905181885,-1.1764999628067017
-2.5546998977661133,-1.131700038909912
-2.446899890899658,-1.298699975013733
-2.4576001167297363,-1.2687000036239624
-2.5153000354766846,-1.1848000288009644
-2.349100112915039,-1.4134000539779663
-2.446899890899658,-1.298699975013733
-2.4170000553131104,-1.3802000284194946
-2.4992001056671143,-1.1972999572753906
-2.446899890899658,-1.298699975013733
-2.424799919128418,-1.3574999570846558
-2.433799982070923,-1.3415000438690186
-2.4247000217437744,-1.3479000329971313
-2.427500009536743,-1.3544000387191772
-2.4321999549865723,-1.3372999429702759
-2.542799949645996,-1.1562000513076782
-2.433799982070923,-1.3415000438690186
-2.2702999114990234,-1.451200008392334
-2.5564000606536865,-1.1193000078201294
-2.424799919128418,-1.3574999570846558
-2.3220999240875244,-1.4337999820709229
-2.5485999584198,-1.1369999647140503
-2.5053000450134277,-1.1957000494003296
-2.539400100708008,-1.159600019454956
-2.2702999114990234,-1.451200008392334
-2.539400100708008,-1.159600019454956
-2.451200008392334,-1.2949999570846558
-2.445199966430664,-1.3121999502182007
-2.4802000522613525,-1.2247999906539917
-2.4121999740600586,-1.3818000555038452
-2.4672000408172607,-1.2541999816894531
-2.5434999465942383,-1.1475000381469727
-2.5543999671936035,-0.9394999742507935
-2.5797998905181885,-0.8098999857902527
-2.292799949645996,-1.4434000253677368
-2.5172998905181885,-1.1764999628067017
-2.3150999546051025,-1.431399941444397
-2.533099889755249,-1.1726000308990479
-2.558799982070923,-0.9689000248908997
-2.5220000743865967,-1.1818000078201294
-2.5638999938964844,-0.8476999998092651
-2.4144999980926514,-1.3758000135421753
-2.5643999576568604,-1.0714000463485718
-2.2297000885009766,-1.457900047302246
-2.567500114440918,-0.8434000015258789
-2.533099889755249,-1.1726000308990479
-2.5599000453948975,-1.100000023841858
-2.4576001167297363,-1.2687000036239624
-2.4170000553131104,-1.3802000284194946
-2.2702999114990234,-1.451200008392334
-2.554800033569336,-0.9199000000953674
-2.5548999309539795,-0.9003000259399414
-2.558300018310547,-0.881600022315979
-2.5653998851776123,-0.8521000146865845
-2.5172998905181885,-1.1764999628067017
-2.5797998905181885,-0.8098999857902527
-2.6022000312805176,-0.7810999751091003
-2.328200101852417,-1.4271999597549438
-2.5559000968933105,-0.9395999908447266
-2.594599962234497,-0.8070999979972839
-2.5641000270843506,-1.0399999618530273
-2.558300018310547,-0.881600022315979
-2.4576001167297363,-1.2687000036239624
-2.56469988822937,-1.0499000549316406
-2.5601000785827637,-0.9991999864578247
-2.5611000061035156,-0.8702999949455261
-2.446899890899658,-1.298699975013733
-2.6077001094818115,-0.7638000249862671
-2.559999942779541,-1.0914000272750854
-2.563699960708618,-1.0693999528884888
-2.5643999576568604,-1.0302000045776367
-2.539400100708008,-1.159600019454956
-2.5678999423980713,-0.863099992275238
-2.382499933242798,-1.403499960899353
-2.445199966430664,-1.3121999502182007
-2.5641000270843506,-0.8810999989509583
-2.4121999740600586,-1.3818000555038452
-2.557300090789795,-0.902400016784668
-2.5666000843048096,-0.8587999939918518
-2.5678999423980713,-0.863099992275238
-2.5576000213623047,-0.920199990272522
-2.539400100708008,-1.159600019454956
-2.4672000408172607,-1.2541999816894531
-2.5678999423980713,-0.863099992275238
-2.4672000408172607,-1.2541999816894531
-2.5641000270843506,-0.8810999989509583
-2.333400011062622,-1.4230999946594238
-2.617000102996826,-0.7634999752044678
-2.557499885559082,-0.9301000237464905
-2.3220999240875244,-1.4337999820709229
-2.5543999671936035,-0.9394999742507935
-2.6294000148773193,-0.7096999883651733
-2.5797998905181885,-0.8098999857902527
-2.4305999279022217,-1.336400032043457
-2.292799949645996,-1.4434000253677368
-2.5546998977661133,-1.131700038909912
-2.318700075149536,-1.4282000064849854
-2.5546998977661133,-1.131700038909912
-2.624300003051758,-0.7272999882698059
-2.6547000408172607,-0.6725999712944031
-2.239000082015991,-1.4530999660491943
-2.634500026702881,-0.7124000191688538
-2.673799991607666,-0.6366000175476074
-2.292799949645996,-1.4434000253677368
-2.736799955368042,-0.5278000235557556
-2.624500036239624,-0.7324000000953674
-2.5599000453948975,-1.100000023841858
-2.408099889755249,-1.3880000114440918
-2.631999969482422,-0.7210000157356262
-2.558799982070923,-0.9689000248908997
-2.542799949645996,-1.1562000513076782
-2.6812000274658203,-0.6306999921798706
-2.317199945449829,-1.4306000471115112
-2.722100019454956,-0.5551000237464905
-2.5653998851776123,-0.8521000146865845
-2.6623001098632812,-0.6614000201225281
-2.6579999923706055,-0.6789000034332275
-2.6921000480651855,-0.6055999994277954
-2.5153000354766846,-1.1848000288009644
